fungicide,experiment,isolate,rep,dose,length_a,length_b,length.mm,control.mean,rel.growth
metalaxyl,1,7,1,0.1,16.44,15.74,12.09,33.27166666666667,36.33722386414867
metalaxyl,1,7,2,0.1,16.62,16.45,12.535,33.27166666666667,37.67469819165456
metalaxyl,1,7,3,0.1,13.39,14.88,10.135000000000002,33.27166666666667,30.46135350398237
metalaxyl,1,7,1,0.5,7.98,7.64,3.8100000000000005,33.27166666666667,11.45118469167961
metalaxyl,1,7,2,0.5,6.65,6.4,2.5250000000000004,33.27166666666667,7.589039723488454
metalaxyl,1,7,3,0.5,7.85,7.28,3.5649999999999995,33.27166666666667,10.714822421479736
metalaxyl,1,7,1,1,5.91,6.7,2.3049999999999997,33.27166666666667,6.927816460451834
metalaxyl,1,7,2,1,7.23,6.36,2.795,33.27166666666667,8.400541000851575
metalaxyl,1,7,3,1,6.68,6.76,2.7199999999999998,33.27166666666667,8.17512397936182
metalaxyl,1,8,1,0,42.84,43.32,39.08,38.684999999999995,101.02106759725993
metalaxyl,1,8,2,0,40.01,42.12,37.065,38.684999999999995,95.81233036060489
metalaxyl,1,8,3,0,44.16,43.66,39.91,38.684999999999995,103.1666020421352
metalaxyl,1,8,1,0.01,39.69,39.32,35.504999999999995,38.684999999999995,91.77975959674292
metalaxyl,1,8,2,0.01,37.07,36.82,32.945,38.684999999999995,85.16220757399509
metalaxyl,1,8,3,0.01,35.65,36.38,32.015,38.684999999999995,82.75817500323124
metalaxyl,1,8,1,0.05,17.56,16.19,12.875,38.684999999999995,33.281633708155624
metalaxyl,1,8,2,0.05,13.19,12.7,8.945,38.684999999999995,23.122657360734138
metalaxyl,1,8,3,0.05,11.9,12.85,8.375,38.684999999999995,21.649218043169192
metalaxyl,1,8,1,0.1,9.28,8.83,5.055,38.684999999999995,13.06708026366809
metalaxyl,1,8,2,0.1,8.75,8.36,4.555,38.684999999999995,11.774589634225151
metalaxyl,1,8,3,0.1,8.27,8.03,4.149999999999999,38.684999999999995,10.72767222437637
metalaxyl,1,8,1,0.5,0,0,0,38.684999999999995,0
metalaxyl,1,8,2,0.5,0,0,0,38.684999999999995,0
metalaxyl,1,8,3,0.5,0,0,0,38.684999999999995,0
metalaxyl,1,8,1,1,0,0,0,38.684999999999995,0
metalaxyl,1,8,2,1,0,0,0,38.684999999999995,0
metalaxyl,1,8,3,1,0,0,0,38.684999999999995,0
metalaxyl,1,9,1,0,41.42,41.64,37.53,37.79,99.31198729822704
metalaxyl,1,9,2,0,42.2,41.72,37.96,37.79,100.44985445885155
metalaxyl,1,9,3,0,41.47,42.29,37.879999999999995,37.79,100.2381582429214
metalaxyl,1,9,1,0.01,41.67,42.14,37.905,37.79,100.30431331039958
metalaxyl,1,9,2,0.01,39.7,41.44,36.57,37.79,96.77163270706536
metalaxyl,1,9,3,0.01,40.5,41.06,36.78,37.79,97.32733527388199
metalaxyl,1,9,1,0.05,30.45,30.35,26.4,37.79,69.85975125694628
metalaxyl,1,9,2,0.05,27.32,27.14,23.23,37.79,61.471288700714474
metalaxyl,1,9,3,0.05,29.22,29.13,25.174999999999997,37.79,66.618152950516
metalaxyl,1,9,1,0.1,18.7,17.23,13.965,37.79,36.9542206933051
metalaxyl,1,9,2,0.1,17.98,18.39,14.185000000000002,37.79,37.536385287113
metalaxyl,1,9,3,0.1,19.23,18.36,14.795000000000002,37.79,39.15056893358032
metalaxyl,1,9,1,0.5,7.15,7.17,3.16,37.79,8.36200052924054
metalaxyl,1,9,2,0.5,6.69,7.36,3.0250000000000004,37.79,8.00476316485843
metalaxyl,1,9,3,0.5,6.4,7.72,3.0600000000000005,37.79,8.097380259327865
metalaxyl,1,9,1,1,5.81,5.66,1.7349999999999994,37.79,4.591161682984915
metalaxyl,1,9,2,1,6.1,5.81,1.955,37.79,5.173326276792803
metalaxyl,1,9,3,1,7.03,6.6,2.8149999999999995,37.79,7.449060598041809
metalaxyl,1,10,1,0,38.84,37.68,34.260000000000005,35.07666666666667,97.67176660648104
metalaxyl,1,10,2,0,39.91,39.6,35.754999999999995,35.07666666666667,101.93385916563716
metalaxyl,1,10,3,0,39.39,39.04,35.215,35.07666666666667,100.3943742278818
metalaxyl,1,10,1,0.01,38.88,39.27,35.075,35.07666666666667,99.99524850327853
metalaxyl,1,10,2,0.01,38.29,38.3,34.295,35.07666666666667,97.77154803763185
metalaxyl,1,10,3,0.01,39.84,38.83,35.335,35.07666666666667,100.73648199182743
metalaxyl,1,10,1,0.05,29.05,28.63,24.84,35.07666666666667,70.81630713674807
metalaxyl,1,10,2,0.05,26.62,25.95,22.285,35.07666666666667,63.53226266273876
metalaxyl,1,10,3,0.05,26.34,26.2,22.27,35.07666666666667,63.48949919224556
metalaxyl,1,10,1,0.1,18.65,18.4,14.524999999999999,35.07666666666667,41.40929392758718
metalaxyl,1,10,2,0.1,18.43,16.3,13.365000000000002,35.07666666666667,38.10225220944598
metalaxyl,1,10,3,0.1,19.37,18.27,14.82,35.07666666666667,42.250308847286895
metalaxyl,1,10,1,0.5,7.98,7.91,3.9450000000000003,35.07666666666667,11.24679273971301
metalaxyl,1,10,2,0.5,6.08,6.72,2.4000000000000004,35.07666666666667,6.842155278912858
metalaxyl,1,10,3,0.5,7.12,6.68,2.9000000000000004,35.07666666666667,8.267604295353037
metalaxyl,1,10,1,1,6.64,5.74,2.1899999999999995,35.07666666666667,6.243466692007981
metalaxyl,1,10,2,1,5.11,5.88,1.495,35.07666666666667,4.262092559156135
metalaxyl,1,10,3,1,6.11,5.56,1.835,35.07666666666667,5.231397890335455
metalaxyl,1,11,1,0,42.08,41.41,37.745,36.625,103.05802047781569
metalaxyl,1,11,2,0,37.87,39.4,34.635,36.625,94.56655290102388
metalaxyl,1,11,3,0,41.09,41.9,37.495000000000005,36.625,102.37542662116041
metalaxyl,1,11,1,0.01,40.93,42.67,37.8,36.625,103.20819112627986
metalaxyl,1,11,2,0.01,37.97,38.42,34.195,36.625,93.36518771331058
metalaxyl,1,11,3,0.01,40.42,39.63,36.025000000000006,36.625,98.36177474402731
metalaxyl,1,11,1,0.05,22.2,21.37,17.785,36.625,48.55972696245734
metalaxyl,1,11,2,0.05,18.39,18.72,14.555,36.625,39.74061433447099
metalaxyl,1,11,3,0.05,21.7,22.06,17.88,36.625,48.81911262798634
metalaxyl,1,11,1,0.1,10.43,9.96,6.195,36.625,16.914675767918087
metalaxyl,1,11,2,0.1,10.43,10.56,6.495000000000001,36.625,17.73378839590444
metalaxyl,1,11,3,0.1,11.21,10.55,6.880000000000001,36.625,18.784982935153586
metalaxyl,1,11,1,0.5,6.81,7.62,3.215,36.625,8.77815699658703
metalaxyl,1,11,2,0.5,7.18,7.72,3.4499999999999993,36.625,9.419795221843001
metalaxyl,1,11,3,0.5,6.94,6.71,2.825,36.625,7.713310580204778
metalaxyl,1,11,1,1,4.72,4.27,0.4949999999999992,36.625,1.3515358361774723
metalaxyl,1,11,2,1,4.44,5.7,1.0700000000000003,36.625,2.9215017064846425
metalaxyl,1,11,3,1,5.4,5.68,1.54,36.625,4.204778156996587
metalaxyl,1,12,1,0,41.99,42,37.995000000000005,37.29166666666667,101.88603351955308
metalaxyl,1,12,2,0,41.56,42.08,37.82,37.29166666666667,101.41675977653631
metalaxyl,1,12,3,0,40.76,39.36,36.06,37.29166666666667,96.69720670391061
metalaxyl,1,12,1,0.01,42.31,42.96,38.635000000000005,37.29166666666667,103.6022346368715
metalaxyl,1,12,2,0.01,41.09,41.1,37.095,37.29166666666667,99.47262569832401
metalaxyl,1,12,3,0.01,41.84,42.95,38.395,37.29166666666667,102.95865921787708
metalaxyl,1,12,1,0.05,21.18,21.17,17.175,37.29166666666667,46.055865921787706
metalaxyl,1,12,2,0.05,20.58,20.6,16.59,37.29166666666667,44.48715083798882
metalaxyl,1,12,3,0.05,21.65,21.66,17.655,37.29166666666667,47.34301675977653
metalaxyl,1,12,1,0.1,11.68,11.87,7.774999999999999,37.29166666666667,20.849162011173178
metalaxyl,1,12,2,0.1,10.54,10.81,6.675000000000001,37.29166666666667,17.899441340782122
metalaxyl,1,12,3,0.1,11.31,11.32,7.315000000000001,37.29166666666667,19.61564245810056
metalaxyl,1,12,1,0.5,6.26,6.7,2.4800000000000004,37.29166666666667,6.6502793296089395
metalaxyl,1,12,2,0.5,6.25,8.07,3.16,37.29166666666667,8.473743016759776
metalaxyl,1,12,3,0.5,7.45,7.4,3.4250000000000007,37.29166666666667,9.184357541899441
metalaxyl,1,12,1,1,7.73,6.04,2.885,37.29166666666667,7.73631284916201
metalaxyl,1,12,2,1,5.92,5.28,1.5999999999999996,37.29166666666667,4.290502793296088
metalaxyl,1,12,3,1,5.3,5.04,1.17,37.29166666666667,3.1374301675977647
metalaxyl,1,13,1,0,41.28,40.41,36.845,36.245,101.65540074493033
metalaxyl,1,13,2,0,40.29,40.2,36.245000000000005,36.245,100.00000000000003
metalaxyl,1,13,3,0,39.81,39.48,35.644999999999996,36.245,98.34459925506967
metalaxyl,1,13,1,0.01,36.55,34.06,31.305,36.245,86.37053386674025
metalaxyl,1,13,2,0.01,34.41,34.97,30.689999999999998,36.245,84.67374810318664
metalaxyl,1,13,3,0.01,36.59,36.6,32.595,36.245,89.92964546834047
metalaxyl,1,13,1,0.05,25.91,24.36,21.134999999999998,36.245,58.31149124017105
metalaxyl,1,13,2,0.05,27.34,27.67,23.505000000000003,36.245,64.85032418264589
metalaxyl,1,13,3,0.05,24.3,27.29,21.795,36.245,60.13243205959443
metalaxyl,1,13,1,0.1,26.58,24.02,21.299999999999997,36.245,58.7667264450269
metalaxyl,1,13,2,0.1,23.46,22.36,18.91,36.245,52.17271347772107
metalaxyl,1,13,3,0.1,22.36,21.73,18.045,36.245,49.78617740377984
metalaxyl,1,13,1,0.5,12.94,12.95,8.945,36.245,24.67926610566975
metalaxyl,1,13,2,0.5,13.48,13.44,9.46,36.245,26.10015174506829
metalaxyl,1,13,3,0.5,13.58,13.57,9.575,36.245,26.417436887846602
metalaxyl,1,13,1,1,13.14,13.2,9.17,36.245,25.300041385018623
metalaxyl,1,13,2,1,12.75,12.74,8.745000000000001,36.245,24.12746585735964
metalaxyl,1,13,3,1,13.38,12.28,8.83,36.245,24.361980962891437
metalaxyl,1,14,1,0,35.52,35.69,31.605000000000004,31.595,100.03165057762307
metalaxyl,1,14,2,0,35.5,34.79,31.144999999999996,31.595,98.57572400696311
metalaxyl,1,14,3,0,36.04,36.03,32.035,31.595,101.39262541541383
metalaxyl,1,14,1,0.01,37.04,37.05,33.045,31.595,104.58933375534104
metalaxyl,1,14,2,0.01,34.2,34.49,30.345,31.595,96.0436777971198
metalaxyl,1,14,3,0.01,37.02,37.05,33.035,31.595,104.55768317771799
metalaxyl,1,14,1,0.05,21.42,21.25,17.335,31.595,54.86627630954265
metalaxyl,1,14,2,0.05,19.44,19.45,15.445,31.595,48.884317138787786
metalaxyl,1,14,3,0.05,22.64,22.65,18.645,31.595,59.012501978161104
metalaxyl,1,14,1,0.1,12.16,11.78,7.969999999999999,31.595,25.22551036556417
metalaxyl,1,14,2,0.1,11.47,10.88,7.175000000000001,31.595,22.709289444532367
metalaxyl,1,14,3,0.1,11.32,10.81,7.065000000000001,31.595,22.36113309067891
metalaxyl,1,14,1,0.5,6.83,6.39,2.6099999999999994,31.595,8.260800759613861
metalaxyl,1,14,2,0.5,6.04,5.36,1.7000000000000002,31.595,5.380598195917076
metalaxyl,1,14,3,0.5,5.33,6.45,1.8900000000000006,31.595,5.981959170754869
metalaxyl,1,14,1,1,5.17,5.16,1.165,31.595,3.687292293084349
metalaxyl,1,14,2,1,6.17,5.11,1.6400000000000006,31.595,5.190694730178827
metalaxyl,1,14,3,1,5.15,5.45,1.3000000000000007,31.595,4.114575090995412
metalaxyl,1,15,1,0,38.85,39.49,35.17,34.72833333333333,101.27177616739456
metalaxyl,1,15,2,0,37.41,38.53,33.97,34.72833333333333,97.81638431636031
metalaxyl,1,15,3,0,39.54,38.55,35.045,34.72833333333333,100.91183951624517
metalaxyl,1,15,1,0.01,38.25,38.63,34.44,34.72833333333333,99.16974612468206
metalaxyl,1,15,2,0.01,37.81,38.12,33.965,34.72833333333333,97.80198685031436
metalaxyl,1,15,3,0.01,38.23,38.71,34.47,34.72833333333333,99.2561309209579
metalaxyl,1,15,1,0.05,26.05,24.65,21.35,34.72833333333333,61.477180016317135
metalaxyl,1,15,2,0.05,21.64,21.88,17.759999999999998,34.72833333333333,51.13979939530642
metalaxyl,1,15,3,0.05,24.42,23.25,19.835,34.72833333333333,57.11474780438643
metalaxyl,1,15,1,0.1,11.67,11.1,7.385,34.72833333333333,21.265057349906417
metalaxyl,1,15,2,0.1,13.24,11.05,8.145,34.72833333333333,23.453472188894757
metalaxyl,1,15,3,0.1,10.06,8.56,5.3100000000000005,34.72833333333333,15.290108940826416
metalaxyl,1,15,1,0.5,7.42,7.02,3.2199999999999998,34.72833333333333,9.271968133608485
metalaxyl,1,15,2,0.5,7.01,6.87,2.9399999999999995,34.72833333333333,8.465710035033833
metalaxyl,1,15,3,0.5,6.7,6.29,2.495,34.72833333333333,7.184335556941979
metalaxyl,1,15,1,1,6.91,6.78,2.8450000000000006,34.72833333333333,8.192158180160295
metalaxyl,1,15,2,1,5.64,5.91,1.7750000000000004,34.72833333333333,5.111100446321449
metalaxyl,1,15,3,1,5.82,5.33,1.5750000000000002,34.72833333333333,4.535201804482412
metalaxyl,1,16,1,0,38.69,38.12,34.405,33.876666666666665,101.55957886450852
metalaxyl,1,16,2,0,37.14,37.12,33.129999999999995,33.876666666666665,97.79592639968511
metalaxyl,1,16,3,0,37.95,38.24,34.095,33.876666666666665,100.64449473580636
metalaxyl,1,16,1,0.01,38.49,37.95,34.22,33.876666666666665,101.01348027157336
metalaxyl,1,16,2,0.01,35.76,34.95,31.355000000000004,33.876666666666665,92.55633179179378
metalaxyl,1,16,3,0.01,36.23,36.54,32.385,33.876666666666665,95.59677260651382
metalaxyl,1,16,1,0.05,25.36,25.22,21.29,33.876666666666665,62.845616451835085
metalaxyl,1,16,2,0.05,20.51,23.58,18.045,33.876666666666665,53.26675194332383
metalaxyl,1,16,3,0.05,23.74,21.8,18.77,33.876666666666665,55.40686805077241
metalaxyl,1,16,1,0.1,15.56,14.95,11.254999999999999,33.876666666666665,33.22345764046049
metalaxyl,1,16,2,0.1,9.54,10.43,5.984999999999999,33.876666666666665,17.667027452523858
metalaxyl,1,16,3,0.1,12.5,10.23,7.365,33.876666666666665,21.740627767391523
metalaxyl,1,16,1,0.5,5.06,6.17,1.6150000000000002,33.876666666666665,4.767293122109614
metalaxyl,1,16,2,0.5,5.11,6.27,1.6899999999999995,33.876666666666665,4.988684443569811
metalaxyl,1,16,3,0.5,6.23,5.42,1.8250000000000002,33.876666666666665,5.38718882219817
metalaxyl,1,16,1,1,5.28,4.94,1.1100000000000003,33.876666666666665,3.276591557610943
metalaxyl,1,16,2,1,5.43,5.65,1.54,33.876666666666665,4.545901800649415
metalaxyl,1,16,3,1,5.27,5.44,1.3550000000000004,33.876666666666665,3.9998032077142596
azoxystrobin,2,1,1,0,29,29.12,25.060000000000002,25.81166666666667,97.08788015755148
azoxystrobin,2,1,2,0,31.78,32.99,28.385000000000005,25.81166666666667,109.96965196616517
azoxystrobin,2,1,3,0,26.76,29.22,23.990000000000002,25.81166666666667,92.94246787628333
azoxystrobin,2,1,1,0.1,30.14,30.09,26.115000000000002,25.81166666666667,101.17517918254018
azoxystrobin,2,1,3,0.1,30.41,30.4,26.405,25.81166666666667,102.29870213727641
azoxystrobin,2,1,1,0.5,24.41,25.25,20.83,25.81166666666667,80.6999418867437
azoxystrobin,2,1,2,0.5,24.78,26.22,21.5,25.81166666666667,83.29566733389294
azoxystrobin,2,1,3,0.5,25.11,25.66,21.384999999999998,25.81166666666667,82.85013236908372
azoxystrobin,2,1,1,0.1,20.93,20.95,16.939999999999998,25.81166666666667,65.62923742493703
azoxystrobin,2,1,2,0.1,22.49,22.17,18.33,25.81166666666667,71.01439917350034
azoxystrobin,2,1,3,0.1,20.8,21.88,17.34,25.81166666666667,67.17892425905598
azoxystrobin,2,1,1,1,24.67,22.95,19.810000000000002,25.81166666666667,76.74824045974043
azoxystrobin,2,1,2,1,23.55,22.5,19.025,25.81166666666667,73.70698004778198
azoxystrobin,2,1,3,1,21.33,20.64,16.985,25.81166666666667,65.80357719377541
azoxystrobin,2,1,1,10,0,0,0,25.81166666666667,0
azoxystrobin,2,1,2,10,0,0,0,25.81166666666667,0
azoxystrobin,2,1,3,10,0,0,0,25.81166666666667,0
azoxystrobin,2,2,1,0,36.03,33.22,30.625,30.776666666666667,99.50720242608037
azoxystrobin,2,2,2,0,37.91,41.72,35.815,30.776666666666667,116.37062709845121
azoxystrobin,2,2,3,0,29.87,29.91,25.89,30.776666666666667,84.12217047546842
azoxystrobin,2,2,1,0.1,34.14,35.45,30.795,30.776666666666667,100.05956893750678
azoxystrobin,2,2,2,0.1,35.17,37.17,32.17,30.776666666666667,104.52723925051446
azoxystrobin,2,2,3,0.1,33.1,33.95,29.525000000000006,30.776666666666667,95.93306617567423
azoxystrobin,2,2,1,0.5,29.82,29.25,25.535,30.776666666666667,82.96869923101917
azoxystrobin,2,2,2,0.5,28.25,26.43,23.34,30.776666666666667,75.83667280407235
azoxystrobin,2,2,3,0.5,27.64,27.97,23.805,30.776666666666667,77.34755767356222
azoxystrobin,2,2,1,0.1,22.4,24.2,19.299999999999997,30.776666666666667,62.70984512076247
azoxystrobin,2,2,2,0.1,20.82,23.24,18.03,30.776666666666667,58.583342358929926
azoxystrobin,2,2,3,0.1,20.61,21.44,17.025,30.776666666666667,55.31788151196794
azoxystrobin,2,2,1,1,24.78,23.68,20.23,30.776666666666667,65.73161485974222
azoxystrobin,2,2,2,1,24.35,22.59,19.47,30.776666666666667,63.26221163218888
azoxystrobin,2,2,3,1,28.76,30.74,25.75,30.776666666666667,83.66728040723491
azoxystrobin,2,2,1,10,0,0,0,30.776666666666667,0
azoxystrobin,2,2,2,10,0,0,0,30.776666666666667,0
azoxystrobin,2,2,3,10,0,0,0,30.776666666666667,0
azoxystrobin,2,3,1,0,41.15,41.11,37.129999999999995,36.166666666666664,102.66359447004606
azoxystrobin,2,3,2,0,39.23,40.06,35.644999999999996,36.166666666666664,98.55760368663594
azoxystrobin,2,3,3,0,40.44,39.01,35.724999999999994,36.166666666666664,98.77880184331796
azoxystrobin,2,3,1,0.1,38.57,37.9,34.235,36.166666666666664,94.65898617511522
azoxystrobin,2,3,2,0.1,40,37.16,34.58,36.166666666666664,95.61290322580646
azoxystrobin,2,3,3,0.1,38.02,38.54,34.28,36.166666666666664,94.78341013824885
azoxystrobin,2,3,1,0.5,34.21,33.45,29.83,36.166666666666664,82.47926267281106
azoxystrobin,2,3,2,0.5,30.71,30.81,26.759999999999998,36.166666666666664,73.99078341013825
azoxystrobin,2,3,1,0.1,24.79,25.4,21.095,36.166666666666664,58.32718894009217
azoxystrobin,2,3,2,0.1,23.91,22.89,19.4,36.166666666666664,53.6405529953917
azoxystrobin,2,3,3,0.1,26.15,22.89,20.52,36.166666666666664,56.73732718894009
azoxystrobin,2,3,1,1,27.08,29.22,24.15,36.166666666666664,66.77419354838709
azoxystrobin,2,3,2,1,28.54,20.9,20.72,36.166666666666664,57.29032258064516
azoxystrobin,2,3,3,1,27.47,29.33,24.4,36.166666666666664,67.46543778801843
azoxystrobin,2,3,1,10,0,0,0,36.166666666666664,0
azoxystrobin,2,3,2,10,0,0,0,36.166666666666664,0
azoxystrobin,2,3,3,10,0,0,0,36.166666666666664,0
azoxystrobin,2,4,1,0,38.38,38.86,34.620000000000005,35.75333333333334,96.83013238858848
azoxystrobin,2,4,2,0,39.65,40.69,36.17,35.75333333333334,101.16539250419541
azoxystrobin,2,4,3,0,40.62,40.32,36.47,35.75333333333334,102.00447510721608
azoxystrobin,2,4,1,0.1,37.97,38.38,34.175,35.75333333333334,95.58549319410776
azoxystrobin,2,4,2,0.1,35.58,35.53,31.555,35.75333333333334,88.25750512772701
azoxystrobin,2,4,3,0.1,40.6,36.74,34.67,35.75333333333334,96.96997948909191
azoxystrobin,2,4,1,0.5,32.68,33.09,28.885000000000005,35.75333333333334,80.78966996084282
azoxystrobin,2,4,2,0.5,33.15,30.94,28.045,35.75333333333334,78.44023867238485
azoxystrobin,2,4,3,0.5,31.72,30.52,27.119999999999997,35.75333333333334,75.85306731307104
azoxystrobin,2,4,1,0.1,23.46,24.94,20.200000000000003,35.75333333333334,56.49822860339363
azoxystrobin,2,4,2,0.1,22.68,22.67,18.675,35.75333333333334,52.2328920380384
azoxystrobin,2,4,3,0.1,23.46,24.6,20.03,35.75333333333334,56.02274846168189
azoxystrobin,2,4,1,1,27.13,26.88,23.005,35.75333333333334,64.34365094163714
azoxystrobin,2,4,2,1,26.04,25.53,21.785,35.75333333333334,60.93138168935297
azoxystrobin,2,4,3,1,23.7,23.43,19.564999999999998,35.75333333333334,54.7221704269998
azoxystrobin,2,4,1,10,0,0,0,35.75333333333334,0
azoxystrobin,2,4,2,10,0,0,0,35.75333333333334,0
azoxystrobin,2,4,3,10,0,0,0,35.75333333333334,0
azoxystrobin,2,5,1,0,37.5,36.93,33.215,27.473333333333336,120.89905362776025
azoxystrobin,2,5,2,0,32.46,32.91,28.685000000000002,27.473333333333336,104.41033729677262
azoxystrobin,2,5,3,0,26.54,22.5,20.52,27.473333333333336,74.69060907546711
azoxystrobin,2,5,1,0.1,30.12,30.15,26.134999999999998,27.473333333333336,95.1286095607862
azoxystrobin,2,5,2,0.1,29.77,29.84,25.805,27.473333333333336,93.92744479495268
azoxystrobin,2,5,3,0.1,24.74,24.79,20.765,27.473333333333336,75.58238291676777
azoxystrobin,2,5,1,0.5,21.33,21.7,17.515,27.473333333333336,63.752729919922345
azoxystrobin,2,5,2,0.5,17.15,18.12,13.634999999999998,27.473333333333336,49.629944188303796
azoxystrobin,2,5,3,0.5,18.45,18.33,14.39,27.473333333333336,52.37806357680175
azoxystrobin,2,5,1,0.1,15.67,15.25,11.46,27.473333333333336,41.71317641349187
azoxystrobin,2,5,2,0.1,16.18,16.12,12.149999999999999,27.473333333333336,44.22470274205289
azoxystrobin,2,5,3,0.1,12.75,13.13,8.940000000000001,27.473333333333336,32.54064547439942
azoxystrobin,2,5,1,1,16.27,15.19,11.73,27.473333333333336,42.69594758553749
azoxystrobin,2,5,2,1,17.42,17.66,13.54,27.473333333333336,49.284154331472934
azoxystrobin,2,5,3,1,14.85,14.23,10.54,27.473333333333336,38.364474642077155
azoxystrobin,2,5,1,10,0,0,0,27.473333333333336,0
azoxystrobin,2,5,2,10,0,0,0,27.473333333333336,0
azoxystrobin,2,5,3,10,0,0,0,27.473333333333336,0
azoxystrobin,2,6,1,0,38.25,38.96,34.605000000000004,33.928333333333335,101.99439996070147
azoxystrobin,2,6,2,0,41.01,41.94,37.474999999999994,33.928333333333335,110.45340669057325
azoxystrobin,2,6,3,0,33.71,33.7,29.705,33.928333333333335,87.55219334872525
azoxystrobin,2,6,1,0.1,39.99,37.59,34.790000000000006,33.928333333333335,102.5396669450312
azoxystrobin,2,6,2,0.1,38.28,38.48,34.379999999999995,33.928333333333335,101.33123741219234
azoxystrobin,2,6,3,0.1,37.22,34.78,32,33.928333333333335,94.3164513435182
azoxystrobin,2,6,1,0.5,33.29,33.98,29.634999999999998,33.928333333333335,87.3458761114113
azoxystrobin,2,6,2,0.5,34.25,33.55,29.9,33.928333333333335,88.12693422409981
azoxystrobin,2,6,3,0.5,28.84,30.93,25.884999999999998,33.928333333333335,76.29316696959276
azoxystrobin,2,6,1,0.1,23.64,27.44,21.54,33.928333333333335,63.48676131060569
azoxystrobin,2,6,2,0.1,24.46,26.51,21.485,33.928333333333335,63.324654909859014
azoxystrobin,2,6,3,0.1,22.61,22.63,18.619999999999997,33.928333333333335,54.88038512550965
azoxystrobin,2,6,1,1,28.04,23.31,21.674999999999997,33.928333333333335,63.88465883971115
azoxystrobin,2,6,2,1,25.3,26.89,22.095,33.928333333333335,65.12256226359483
azoxystrobin,2,6,3,1,24,25.95,20.975,33.928333333333335,61.8214864665717
azoxystrobin,2,6,1,10,0,0,0,33.928333333333335,0
azoxystrobin,2,6,2,10,0,0,0,33.928333333333335,0
azoxystrobin,2,6,3,10,0,0,0,33.928333333333335,0
azoxystrobin,2,7,1,0,40.21,41.64,36.925,35.95,102.71210013908205
azoxystrobin,2,7,2,0,41.7,38.06,35.88,35.95,99.80528511821974
azoxystrobin,2,7,3,0,40.27,37.82,35.045,35.95,97.48261474269819
azoxystrobin,2,7,1,0.1,35.33,35.39,31.36,35.95,87.23226703755215
azoxystrobin,2,7,2,0.1,33.35,36.51,30.93,35.95,86.03616133518776
azoxystrobin,2,7,3,0.1,34.15,34.12,30.134999999999998,35.95,83.82475660639777
azoxystrobin,2,7,1,0.5,22.59,21.41,18,35.95,50.06954102920723
azoxystrobin,2,7,2,0.5,26.25,24.76,21.505000000000003,35.95,59.8191933240612
azoxystrobin,2,7,3,0.5,24.84,23.57,20.205,35.95,56.20305980528511
azoxystrobin,2,7,1,0.1,17.5,15.07,12.285,35.95,34.17246175243393
azoxystrobin,2,7,2,0.1,19.21,19.2,15.204999999999998,35.95,42.294853963838655
azoxystrobin,2,7,3,0.1,14.28,14.07,10.175,35.95,28.303198887343534
azoxystrobin,2,7,1,1,17.95,19.16,14.555,35.95,40.48678720445062
azoxystrobin,2,7,2,1,22.65,23,18.825,35.95,52.36439499304589
azoxystrobin,2,7,3,1,19.23,18.37,14.8,35.95,41.1682892906815
azoxystrobin,2,7,1,10,15.25,15.26,11.254999999999999,35.95,31.307371349095963
azoxystrobin,2,7,2,10,0,0,0,35.95,0
azoxystrobin,2,7,3,10,0,0,0,35.95,0
azoxystrobin,2,8,1,0,43.79,44.27,40.03,36.71666666666667,109.02405810258738
azoxystrobin,2,8,2,0,32.78,33.61,29.195,36.71666666666667,79.51429868361325
azoxystrobin,2,8,3,0,44.24,45.61,40.925,36.71666666666667,111.46164321379935
azoxystrobin,2,8,1,0.1,40.65,41.12,36.885,36.71666666666667,100.45846572855197
azoxystrobin,2,8,2,0.1,35.5,33.62,30.560000000000002,36.71666666666667,83.23195642305946
azoxystrobin,2,8,3,0.1,40.82,40.92,36.870000000000005,36.71666666666667,100.41761234679983
azoxystrobin,2,8,1,0.5,27.08,31.17,25.125,36.71666666666667,68.42941443486154
azoxystrobin,2,8,2,0.5,30.08,28.19,25.134999999999998,36.71666666666667,68.45665002269632
azoxystrobin,2,8,3,0.5,33.07,33.76,29.415,36.71666666666667,80.11348161597822
azoxystrobin,2,8,1,0.1,22.79,22.92,18.855,36.71666666666667,51.352700862460274
azoxystrobin,2,8,2,0.1,22.18,18.3,16.240000000000002,36.71666666666667,44.23059464366773
azoxystrobin,2,8,3,0.1,27.61,28.88,24.244999999999997,36.71666666666667,66.03268270540171
azoxystrobin,2,8,1,1,28.34,27.46,23.9,36.71666666666667,65.09305492510212
azoxystrobin,2,8,2,1,27.93,28.05,23.990000000000002,36.71666666666667,65.33817521561507
azoxystrobin,2,8,3,1,29.66,28.74,25.2,36.71666666666667,68.63368134362233
azoxystrobin,2,8,1,10,0,0,0,36.71666666666667,0
azoxystrobin,2,8,2,10,0,0,0,36.71666666666667,0
azoxystrobin,2,8,3,10,0,0,0,36.71666666666667,0
azoxystrobin,2,9,1,0,31.25,30.27,26.759999999999998,27.793333333333333,96.28208203406092
azoxystrobin,2,9,2,0,32.25,32.24,28.245000000000005,27.793333333333333,101.62508994962822
azoxystrobin,2,9,3,0,32.11,32.64,28.375,27.793333333333333,102.09282801631088
azoxystrobin,2,9,1,0.1,35.5,31.91,29.705,27.793333333333333,106.87814823698729
